geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments,internal_wall_crossing_count,door_valid_crossing_count,door_crossing_valid_ratio
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_replace_v1.npy,27544,0.00024324716816729596,134,2764,1205,0.043748184722625615,0.005281501750309552,0.1003485332558815,378,137720,0.0027446993900668024,550880,523336,5663,3085,0.5447642592265584
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_identity_refiner.npy,27544,0.00016882079581760092,93,2581,1126,0.04088004647110079,0.00493182200345476,0.09370461806564043,195,137720,0.0014159163520185885,550880,523336,5249,2803,0.5340064774242713
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_light_savgol_refiner.npy,27544,0.00010710136508858553,59,1384,839,0.03046035434214348,0.002644572511732424,0.05024687772291606,245,137720,0.0017789718268951496,550880,523336,3773,2459,0.6517360190829579
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_interface_v0.npy,27544,0.0004175137961080453,230,1187,721,0.02617629973860006,0.002268141308834095,0.04309468486784781,242,137720,0.001757188498402556,550880,523336,2475,1555,0.6282828282828283
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00011254719721173395,62,1375,845,0.030678187627069416,0.0026273751471330084,0.04992012779552716,236,137720,0.0017136218414173685,550880,523336,3753,2453,0.6536104449773514
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,27544,0.0001887888469358118,104,1493,910,0.03303804821376707,0.0028528517052142407,0.05420418239907058,354,137720,0.002570432762126053,550880,523336,4085,2722,0.6663402692778457
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_identity_refiner.npy,27544,0.00010710136508858553,59,1384,839,0.03046035434214348,0.002644572511732424,0.05024687772291606,245,137720,0.0017789718268951496,550880,523336,3773,2459,0.6517360190829579
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_light_savgol_refiner.npy,27544,9.80249782166715e-05,54,1187,796,0.028899215800174266,0.002268141308834095,0.04309468486784781,202,137720,0.001466744118501307,550880,523336,3541,2418,0.6828579497317142
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,27544,0.00040299157711298284,222,658,424,0.015393552134766193,0.001257318434046196,0.02388905024687772,228,137720,0.0016555329654371188,550880,523336,1928,1516,0.7863070539419087
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,5.082776648271856e-05,28,276,207,0.007515248329944816,0.0005273858477154256,0.010020331106593087,188,137720,0.00136508858553587,550880,523336,2640,2409,0.9125
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,27544,0.00013433052570432761,74,346,250,0.009076386871914028,0.000661143127933106,0.012561719430729016,258,137720,0.0018733662503630554,550880,523336,2890,2642,0.9141868512110727
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,27544,7.987220447284345e-05,44,408,270,0.009802497821667151,0.0007796138618401944,0.014812663374963694,320,137720,0.0023235550392099913,550880,523336,2792,2450,0.8775071633237822
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,27544,6.35347081033982e-05,35,345,245,0.008894859134475748,0.000659232309644282,0.01252541388324136,237,137720,0.0017208829509148997,550880,523336,2710,2419,0.892619926199262
two_room_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_interface_v0.npy,27544,0.0003775776938716236,208,634,431,0.015647690967179786,0.0012114587951144197,0.023017717107173975,181,137720,0.0013142608190531513,550880,523336,1881,1469,0.7809675704412546
two_room_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.0,0,43,43,0.0015611385419692129,8.216518641943226e-05,0.0015611385419692129,43,137720,0.0003122277083938426,550880,523336,2491,2448,0.9827378562826175
two_room_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_replace_v1.npy,27544,9.076386871914028e-05,50,234,164,0.005954109787975602,0.0004471314795848174,0.00849549811211153,234,137720,0.0016990996224223061,550880,523336,2859,2689,0.9405386498775796
two_room_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_identity_refiner.npy,27544,0.0,0,24,24,0.0008713331397037467,4.585963893177614e-05,0.0008713331397037467,24,137720,0.00017426662794074935,550880,523336,2491,2467,0.9903653151344841
two_room_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_light_savgol_refiner.npy,27544,0.0,0,49,44,0.001597444089456869,9.36300961523763e-05,0.0017789718268951496,24,137720,0.00017426662794074935,550880,523336,2504,2455,0.9804313099041534
two_room_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_interface_v0.npy,27544,0.0003793929712460064,209,636,432,0.015683996514667443,0.0012152804316920677,0.023090328202149287,181,137720,0.0013142608190531513,550880,523336,1881,1468,0.7804359383306751
two_room_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.0,0,68,63,0.002287249491722335,0.0001299356436400324,0.002468777229160616,43,137720,0.0003122277083938426,550880,523336,2504,2436,0.9728434504792333
two_room_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,27544,9.076386871914028e-05,50,259,182,0.0066076096427534125,0.0004949019368054176,0.009403136799302934,234,137720,0.0016990996224223061,550880,523336,2866,2671,0.9319609211444522
two_room_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_identity_refiner.npy,27544,0.0,0,49,44,0.001597444089456869,9.36300961523763e-05,0.0017789718268951496,24,137720,0.00017426662794074935,550880,523336,2504,2455,0.9804313099041534
two_room_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_light_savgol_refiner.npy,27544,0.0,0,53,48,0.0017426662794074934,0.00010127336930767231,0.001924194016845774,26,137720,0.0001887888469358118,550880,523336,2504,2451,0.9788338658146964
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.00018515829218704617,102,1017,828,0.030060993319779263,0.001943302199734014,0.03692274179494627,352,137720,0.0025559105431309905,550880,523336,3232,2341,0.724319306930693
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.00017608190531513216,97,986,815,0.02958902120243973,0.00188406683278047,0.03579726982282893,321,137720,0.0023308161487075223,550880,523336,3198,2333,0.7295184490306441
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.00017608190531513216,97,967,803,0.02915335463258786,0.0018477612852928137,0.035107464420563464,302,137720,0.002192855068254429,550880,523336,3180,2333,0.7336477987421384
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00018334301481266337,101,940,785,0.02849985477781005,0.0017961691914945657,0.03412721463839675,275,137720,0.001996805111821086,550880,523336,3122,2308,0.7392696989109545
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.00016700551844321812,92,887,762,0.02766482718559396,0.0016948958221868933,0.032203020621550976,222,137720,0.0016119663084519314,550880,523336,3098,2319,0.7485474499677212
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.00019968051118210862,110,919,767,0.027846354923032238,0.0017560420074292616,0.03336479814115597,254,137720,0.0018443218123729305,550880,523336,3226,2435,0.754804711717297
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.00023054022654661632,127,983,799,0.029008132442637235,0.0018783343779139978,0.03568835318036596,318,137720,0.002309032820214929,550880,523336,3394,2561,0.7545668827342369
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,9.257914609352308e-05,51,730,687,0.02494191112401975,0.0013948973508415244,0.026503049665988963,90,137720,0.00065349985477781,550880,523336,2987,2309,0.7730164044191496
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,9.257914609352308e-05,51,732,689,0.025014522218995063,0.0013987189874191724,0.026575660760964275,92,137720,0.0006680220737728725,550880,523336,2987,2307,0.7723468362905925
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,9.257914609352308e-05,51,735,692,0.02512343886145803,0.0014044514422856444,0.026684577403427244,95,137720,0.0006898054022654662,550880,523336,2987,2304,0.771342484097757
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,9.80249782166715e-05,54,752,705,0.02559541097879756,0.0014369353531956525,0.027301771710717397,112,137720,0.000813244263723497,550880,523336,2989,2294,0.767480762796922
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.0001252541388324136,69,808,730,0.026503049665988963,0.0015439411773697969,0.02933488237002614,168,137720,0.0012198663955852453,550880,523336,3045,2314,0.7599343185550083
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.0001579291315713041,87,874,759,0.02755591054313099,0.0016700551844321813,0.03173104850421144,234,137720,0.0016990996224223061,550880,523336,3207,2432,0.758341128780792
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.00019786523380772582,109,945,794,0.028826604705198954,0.0018057232829386857,0.034308742375835026,305,137720,0.002214638396747023,550880,523336,3373,2555,0.7574859175807886
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,8.894859134475748e-05,49,724,686,0.024905605576532094,0.0013834324411085804,0.026285216381063025,88,137720,0.0006389776357827476,550880,523336,2985,2310,0.7738693467336684
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,8.894859134475748e-05,49,724,686,0.024905605576532094,0.0013834324411085804,0.026285216381063025,88,137720,0.0006389776357827476,550880,523336,2985,2310,0.7738693467336684
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,8.894859134475748e-05,49,728,690,0.02505082776648272,0.0013910757142638764,0.02643043857101365,92,137720,0.0006680220737728725,550880,523336,2985,2306,0.7725293132328308
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,9.43944234679059e-05,52,745,703,0.025522799883822247,0.0014235596251738845,0.027047632878303803,109,137720,0.0007914609352309033,550880,523336,2987,2296,0.7686642115835286
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.00012162358408364798,67,798,728,0.02643043857101365,0.0015248329944815568,0.02897182689514958,162,137720,0.001176299738600058,550880,523336,3037,2313,0.7616068488640105
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.0001542985768225385,85,867,758,0.027519604995643335,0.0016566794564104132,0.03147690967179785,231,137720,0.0016773162939297125,550880,523336,3203,2432,0.7592881673431159
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.0001942346790589602,107,940,797,0.028935521347661922,0.0017961691914945657,0.03412721463839675,304,137720,0.002207377287249492,550880,523336,3371,2555,0.7579353307623851
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.00039391519024106883,217,2471,1333,0.048395294801045596,0.004721631991684119,0.08971100784199826,657,137720,0.004770548939878013,550880,523336,4729,2536,0.5362655952632692
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.000383023525994772,211,2439,1319,0.047887017136218415,0.004660485806441751,0.08854923032239326,625,137720,0.004538193435957014,550880,523336,4697,2529,0.5384287843304236
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.0003757624164972408,207,2398,1304,0.047342433923903575,0.004582142256599966,0.08706070287539937,584,137720,0.004240487946558234,550880,523336,4649,2518,0.5416218541621854
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00036305547487656113,200,2345,1276,0.0463258785942492,0.004480868887292294,0.08513650885855359,531,137720,0.003855649143189079,550880,523336,4569,2478,0.5423506237688772
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.00033582631426081903,185,2274,1255,0.04556346209700842,0.00434520078878579,0.08255881498693,460,137720,0.0033401103688643625,550880,523336,4517,2470,0.5468231126854106
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.00033764159163520184,186,2260,1239,0.04498257333720593,0.004318449332742253,0.08205053732210282,446,137720,0.003238454835898925,550880,523336,4603,2569,0.5581142733000217
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.0003576096427534127,197,2283,1242,0.04509148997966889,0.0043623981533852055,0.08288556491431891,469,137720,0.0034054603543421436,550880,523336,4761,2716,0.5704683889939088
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.0003594249201277955,198,3229,1375,0.04992012779552716,0.006170032254612715,0.11723061283764159,236,137720,0.0017136218414173685,550880,523336,5735,2772,0.48334786399302526
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.00036305547487656113,200,3232,1376,0.04995643334301481,0.0061757647094791875,0.11733952948010457,239,137720,0.0017354051699099622,550880,523336,5735,2771,0.4831734960767219
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.0003612401975021783,199,3236,1380,0.05010165553296544,0.0061834079826344835,0.11748475167005519,243,137720,0.0017644496079000872,550880,523336,5739,2770,0.48266248475344137
