geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,off_map_ratio,boundary_violation_count,internal_wall_crossing_count,door_valid_crossing_count,door_crossing_valid_ratio,infeasible_transition_count,total_points,total_segments
canonical_room3_wall_door_v1,refinement,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.00027028525489978655,195,13549,5524,0.4077053657096465,8247,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,0.0003090954453469354,223,15017,6234,0.4151295198774722,9039,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_noise_drift,savgol_w5_p2,identity_refiner,identity_refiner,,0.00026058270728799936,188,13523,5522,0.40834134437624786,8215,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_noise_drift,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,0.0002508801596762121,181,12857,5408,0.4206268958543984,7646,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,0.0003077093671166801,222,8540,3744,0.4384074941451991,5042,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,4.158234690765947e-05,30,11446,5066,0.4426000349467063,6427,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,0.00010534194549940398,76,12760,5717,0.4480407523510972,7143,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,6.375959859174451e-05,46,11722,5156,0.4398566797474834,6634,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,5.128489451944668e-05,37,11527,5103,0.44269974841676063,6480,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,0.00028830427189310566,208,8176,3632,0.44422700587084146,4766,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.0,0,11259,5008,0.4447997157829292,6251,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,6.930391151276578e-05,50,12823,5752,0.448568977618342,7135,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,linear_interp,identity_refiner,identity_refiner,,0.0,0,11223,5014,0.44676111556624787,6209,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,linear_interp,light_savgol_refiner,light_savgol_refiner,,2.772156460510631e-06,2,11219,5018,0.44727694090382386,6203,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,0.00028969035012336097,209,8166,3630,0.44452608376193975,4759,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,2.772156460510631e-06,2,11249,5009,0.4452840252466886,6242,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,7.207606797327641e-05,52,12799,5746,0.44894132354090166,7119,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,savgol_w5_p2,identity_refiner,identity_refiner,,2.772156460510631e-06,2,11219,5018,0.44727694090382386,6203,721460,685387
canonical_room3_wall_door_v1,refinement,,missing_only,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,2.772156460510631e-06,2,11214,5014,0.44711967183877294,6202,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.00016632938763063787,120,11817,5245,0.44385207751544387,6716,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.0001593989964793613,115,11753,5227,0.44473751382625715,6665,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.0001593989964793613,115,11717,5223,0.4457625672100367,6632,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.00016494330940038256,119,11615,5168,0.4449418854928971,6591,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.00015246860532808473,110,11635,5193,0.44632574129780833,6568,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.0001774180134726804,128,12231,5479,0.4479601013817349,6898,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.00020098134338702076,145,12909,5800,0.4492989387249206,7277,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,9.148116319685084e-05,66,11306,5098,0.4509110206969751,6275,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,9.148116319685084e-05,66,11308,5100,0.45100813583303856,6275,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,9.148116319685084e-05,66,11308,5102,0.45118500176865933,6273,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,9.563939788761677e-05,69,11336,5106,0.45042342978122796,6302,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.0001164305713414465,84,11608,5203,0.4482253618194349,6497,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.0001413799794860422,102,12226,5510,0.4506788810731229,6830,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.00017187370055165915,124,12896,5850,0.4536290322580645,7188,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,9.009508496659551e-05,65,11298,5112,0.45246946362187995,6251,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,9.009508496659551e-05,65,11298,5115,0.45273499734466277,6248,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,9.009508496659551e-05,65,11298,5117,0.45291201982651796,6246,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,9.425331965736146e-05,68,11322,5122,0.45239357004062886,6270,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.0001150444931111912,83,11576,5212,0.4502418797512094,6454,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.00013999390125578686,101,12206,5525,0.45264623955431754,6793,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.0001704876223214038,123,12881,5865,0.455321791786352,7156,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.00017325977878191446,125,14778,5742,0.38855054811205847,9211,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.00016771546586089319,121,14718,5726,0.3890474249218644,9162,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.00016217115293987194,117,14646,5708,0.38973098456916566,9103,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.00014692429240706345,106,14473,5647,0.39017480826366335,8974,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.00013583566656502093,98,14426,5643,0.3911687231387772,8914,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.00013722174479527624,99,14914,5877,0.39405927316615263,9169,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.0001593989964793613,115,15560,6234,0.4006426735218509,9479,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.00015524076178859535,112,17538,6357,0.3624700650017106,11339,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.00015662684001885066,113,17538,6357,0.3624700650017106,11340,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.00015524076178859535,112,17544,6357,0.36234610123119015,11345,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.0001593989964793613,115,17592,6369,0.3620395634379263,11384,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.00016494330940038256,119,17860,6486,0.3631578947368421,11542,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.00019127879577523354,138,18482,6800,0.36792554918298886,11873,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.00021206996922906328,153,19154,7120,0.3717239218962097,12243,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.00010395586726914867,75,13439,5425,0.40367586874023365,8100,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.00010534194549940398,76,13433,5422,0.4036328444874563,8099,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.00010395586726914867,75,13439,5423,0.4035270481434631,8102,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.00010811410195991462,78,13441,5428,0.4038390000743992,8104,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.00011781664957170183,85,13673,5520,0.4037153514225115,8255,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.00014276605771629752,103,14211,5810,0.40883822391105484,8525,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.00016632938763063787,120,14885,6124,0.41142089351696337,8907,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.000338203088182297,244,14788,5885,0.39795780362456046,9210,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.0003298866188007651,238,14718,5859,0.39808397880146756,9159,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.0003243423058797439,234,14632,5824,0.3980317113176599,9104,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.00031463975826795664,227,14466,5762,0.3983132863265588,8987,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.0002938485848141269,212,14438,5758,0.3988086992658263,8936,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.0002952346630443822,213,14952,6022,0.40275548421615837,9185,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.0003104815235771907,224,15548,6335,0.40744790326730124,9480,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.0003215701494192332,232,17502,6461,0.36915781053593877,11347,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.0003243423058797439,234,17502,6461,0.36915781053593877,11349,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.00032295622764948856,233,17513,6463,0.3690401416090904,11357,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.0003298866188007651,238,17540,6468,0.36875712656784493,11384,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.0003395891664125523,245,17848,6595,0.36950918870461674,11572,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.00035899426163612673,259,18464,6915,0.3745125649913345,11884,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.0003714689657084246,268,19166,7223,0.37686528227068766,12291,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.00026058270728799936,188,13523,5522,0.40834134437624786,8215,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.0002647409419787653,191,13521,5522,0.4084017454330301,8217,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.00026335486374851,190,13522,5522,0.40837154267120246,8215,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.00027028525489978655,195,13549,5524,0.4077053657096465,8247,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.0002772156460510631,200,13801,5639,0.40859358017534964,8389,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,0.00029800681950489284,215,14377,5947,0.41364679696737844,8676,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.0003090954453469354,223,15017,6234,0.4151295198774722,9039,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,6.375959859174451e-05,46,11722,5156,0.4398566797474834,6634,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,5.821528567072325e-05,42,11636,5125,0.44044345135785495,6575,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,5.267097274970199e-05,38,11578,5106,0.44100880981171187,6530,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,4.158234690765947e-05,30,11446,5066,0.4426000349467063,6427,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,2.494940814459568e-05,18,11472,5074,0.4422942817294282,6426,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,6.653175505225515e-05,48,12060,5363,0.44469320066334994,6763,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,0.00010534194549940398,76,12760,5717,0.4480407523510972,7143,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,0.0,0,11223,5014,0.44676111556624787,6209,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,0.0,0,11229,5006,0.4458099563629887,6223,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,0.0,0,11231,5002,0.4453744101148607,6229,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,0.0,0,11259,5008,0.4447997157829292,6251,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,0.0,0,11513,5101,0.44306436202553634,6412,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,3.465195575638289e-05,25,12151,5423,0.44630071599045346,6762,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,6.930391151276578e-05,50,12823,5752,0.448568977618342,7135,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,2.772156460510631e-06,2,11219,5018,0.44727694090382386,6203,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,2.772156460510631e-06,2,11219,5010,0.446563864872092,6211,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,2.772156460510631e-06,2,11223,5005,0.4459591909471621,6220,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,2.772156460510631e-06,2,11249,5009,0.4452840252466886,6242,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,2.772156460510631e-06,2,11471,5090,0.443727661058321,6383,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,3.742411221689352e-05,27,12117,5414,0.44681026656763223,6739,721460,685387
canonical_room3_wall_door_v1,refinement_alpha_sweep,,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,7.207606797327641e-05,52,12799,5746,0.44894132354090166,7119,721460,685387
